,name,address,website,phone_number,reviews_count,reviews_average,images
531,"Số 141,đường số 6,bình trị đông B,quận bình tân","141 Đ. Số 6, An Lạc A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",,+84 90 919 60 57,3,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNlSybfHY27FNk7XeuQMooFwq8654eeEgrXJiOk', 'https://lh5.googleusercontent.com/p/AF1QipOea5Q9em85z7M2D8U0wiAvc08Yp7ouQvmfIpfz']"
532,Quán Ăn Ao Ba,"PJR4+7RF, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipOoL3LoLON5CL2gvmYot4kcfwv-Ke_fddySVUp-', 'https://lh5.googleusercontent.com/p/AF1QipNlSybfHY27FNk7XeuQMooFwq8654eeEgrXJiOk']"
533,Quán chay Huệ Tâm,"213 Chiến Lược, Bình Trị Đông, Bình Tân, Thành phố Hồ Chí Minh 40000, Vietnam",,+84 90 262 23 39,12,4.8,"['https://lh5.googleusercontent.com/p/AF1QipOYP1SwOI7RzykFtq1liqISmSEyKcnOAwjPCfNI', 'https://lh5.googleusercontent.com/p/AF1QipOoL3LoLON5CL2gvmYot4kcfwv-Ke_fddySVUp-']"
534,Quán Cơm Tấm Hai Bé,"703/13, Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",,+84 91 828 17 17,64,3.9,"['https://lh5.googleusercontent.com/p/AF1QipOYdDCatfPxVomTJALlA3Z1G5Y5Z7N84dxFvj9b', 'https://lh5.googleusercontent.com/p/AF1QipOYP1SwOI7RzykFtq1liqISmSEyKcnOAwjPCfNI']"
535,Nhà chè,"704 HL2, Bình Trị Đông A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",,,21,4.1,"['https://lh5.googleusercontent.com/p/AF1QipMWTkIALaquHh0CRWQgwPsXF1nyJOoz1yWJMErG', 'https://lh5.googleusercontent.com/p/AF1QipOYdDCatfPxVomTJALlA3Z1G5Y5Z7N84dxFvj9b']"
536,Bánh Canh Cua Gia Truyền Cô Đào,"345 Tên Lửa, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",,+84 90 528 57 10,397,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNFieqYO7GFqxuvVAaGfQsCb75muE17ucC0XD8N', 'https://lh5.googleusercontent.com/p/AF1QipMWTkIALaquHh0CRWQgwPsXF1nyJOoz1yWJMErG']"
537,Cơm Tấm Sườn Hia Vũ,"221 Đường số 7, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam",foody.vn,+84 395 844 272,,,"['https://lh5.googleusercontent.com/p/AF1QipPChLum5JeFIy0SKMAExGqDHVqk6MgBqQUIrtVb', 'https://lh5.googleusercontent.com/p/AF1QipNFieqYO7GFqxuvVAaGfQsCb75muE17ucC0XD8N']"
538,Đặt Tiệc Tại Nhà Quận Bình Tân Tphcm,"225 Hồ Văn Long, KP1, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",business.site,+84 90 914 60 45,,,"['https://lh5.googleusercontent.com/p/AF1QipMOi1GxjRDTCvcUC1qTtpXWEc12lRKvjQ9kfrAb', 'https://lh5.googleusercontent.com/p/AF1QipPChLum5JeFIy0SKMAExGqDHVqk6MgBqQUIrtVb']"
539,Chang Kang Kung - Aeon Mall Bình Tân,"17a Tên Lửa, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",changkangkung.com.vn,+84 28 3622 0989,83,4.6,"['https://lh5.googleusercontent.com/p/AF1QipNPASIXmbDCEAOnRdrZasGnuE9tg_8rFqb-vt41', 'https://lh5.googleusercontent.com/p/AF1QipMOi1GxjRDTCvcUC1qTtpXWEc12lRKvjQ9kfrAb']"
540,Han Story - Nhà hàng Hàn Quốc,"270 Đ. Hoàng Diệu 2, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",hanstory.cukcuk.vn,+84 339 588 270,29,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNeN-LEExLjlTInJP1eowpPOlQGB4GEJBaRU1c0', 'https://lh5.googleusercontent.com/p/AF1QipPJyH1YfxJW2NYpKZp6VDlRowuwIY7Pude-sj2T']"
541,Sesan Restaurant,"14 Einstein, Bình Thọ, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",sesan.com.vn,+84 96 810 01 00,,,"['https://lh5.googleusercontent.com/p/AF1QipPJyH1YfxJW2NYpKZp6VDlRowuwIY7Pude-sj2T', 'https://lh5.googleusercontent.com/p/AF1QipNeN-LEExLjlTInJP1eowpPOlQGB4GEJBaRU1c0']"
542,"Bò Tơ Nhân Phát - 25 Nguyễn Văn Bá, P. Bình Thọ, Tp. Thủ Đức","25 Đ. Nguyễn Văn Bá, P, Thủ Đức, Thành phố Hồ Chí Minh 720100, Vietnam",botonhanphat.vn,+84 888 350 325,131,4.2,"['https://lh5.googleusercontent.com/p/AF1QipN7fe3tPRXIiRPfKmHPiO1lD7LtrH0QBo8VPG7z', 'https://lh5.googleusercontent.com/p/AF1QipPJyH1YfxJW2NYpKZp6VDlRowuwIY7Pude-sj2T']"
543,Ẩm Thực Quê Nhà Tp. Thủ Đức,"169 Nguyễn Văn Hưởng, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",amthucquenha.vn,+84 97 860 60 26,,,"['https://lh5.googleusercontent.com/p/AF1QipM9z8paX2nXYBCsol2i1bbVb0hXRDP2eMoDYxxU', 'https://lh5.googleusercontent.com/p/AF1QipN7fe3tPRXIiRPfKmHPiO1lD7LtrH0QBo8VPG7z']"
544,"Quán ăn Nhà Mình- ở Hiệp Bình Phước Thành Phố Thủ Đức, TPHCM","16B Đ. Số 17, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 90 862 66 14,43,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMJGMj_dpyANp2vIfLvsRvTS1Tn_Y5HGuNSxJdP', 'https://lh5.googleusercontent.com/p/AF1QipM9z8paX2nXYBCsol2i1bbVb0hXRDP2eMoDYxxU']"
545,Nhà Kim Ngọc,"TP, 12/6/1T1 , Đường 9, Hẻm 12/12 Đ. Số 8, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",nha-kim-ngoc.business.site,+84 90 881 46 65,,,"['https://lh5.googleusercontent.com/p/AF1QipMJGMj_dpyANp2vIfLvsRvTS1Tn_Y5HGuNSxJdP', 'https://lh5.googleusercontent.com/p/AF1QipNeN-LEExLjlTInJP1eowpPOlQGB4GEJBaRU1c0']"
546,Nhà hàng Kim Dung,"2 Pasteur, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",nhahangkimdung.com,+84 90 186 87 40,,,"['https://lh5.googleusercontent.com/p/AF1QipNCmxcHsSUvoisi3shN96OAQsZ0diSUQn5rvrJG', 'https://lh5.googleusercontent.com/p/AF1QipNeN-LEExLjlTInJP1eowpPOlQGB4GEJBaRU1c0']"
547,Dookki,"Vincom Plaza, Floor 4, 216 Đ. Võ Văn Ngân, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",dookki.co.kr,+84 28 3636 3414,,,"['https://lh5.googleusercontent.com/p/AF1QipPqMrHoaBxfpMEmUiJkydlZkuj9k7NCTe3AiW4q', 'https://lh5.googleusercontent.com/p/AF1QipNCmxcHsSUvoisi3shN96OAQsZ0diSUQn5rvrJG']"
548,Nhà Hàng 184,"2 Đường số 13, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3722 2432,6,4.8,"['https://lh5.googleusercontent.com/p/AF1QipNXSvK_gwu28kFEZP5u7IFPlm5morqeh8q98Zfu', 'https://lh5.googleusercontent.com/p/AF1QipPqMrHoaBxfpMEmUiJkydlZkuj9k7NCTe3AiW4q']"
549,Nam Nho Restaurant,"VQCW+533, Đ. Võ Trường Toản, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 91 388 50 32,,,"['https://lh5.googleusercontent.com/p/AF1QipM7DSgC17MF4jUTfEYFbKSHkKoc-uVzlg4PeWSJ', 'https://lh5.googleusercontent.com/p/AF1QipNXSvK_gwu28kFEZP5u7IFPlm5morqeh8q98Zfu']"
550,Huong Bien Restaurant,"10 Đ. Số 7, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipPiJn-VuxgczCk9T9veZwzW5y6qBkT8rH_2Ycxo', 'https://lh5.googleusercontent.com/p/AF1QipM7DSgC17MF4jUTfEYFbKSHkKoc-uVzlg4PeWSJ']"
551,Lẩu dê Đồng Hương,"663 Tô Ngọc Vân, Tam Binh, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 1900 779935,,,"['https://lh5.googleusercontent.com/p/AF1QipMG5IkI3l8FmqyfsxFfUF7mqvSgaUGypAh6uzLx', 'https://lh5.googleusercontent.com/p/AF1QipPiJn-VuxgczCk9T9veZwzW5y6qBkT8rH_2Ycxo']"
552,Buffet Béo - Thủ Đức,"34 Thống Nhất, Bình Thọ, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 344 835 977,,,"['https://lh5.googleusercontent.com/p/AF1QipPHM-LVJ6HqE7h63GDMw4vPouf1UIkDH86Vx5uw', 'https://lh5.googleusercontent.com/p/AF1QipMG5IkI3l8FmqyfsxFfUF7mqvSgaUGypAh6uzLx']"
553,Quán Ốc Đỏ 2 Hải Sản Bình Dân Tp Thủ Đức Tp HCM,"Tp, 425 Kha Vạn Cân, Phường Hiệp Bình Chánh, Tp Thủ Đức, Tp HCM Song Song đường ray xe lửa Khu Cá Sấu Hoa Cà, Đ. Phạm Văn Đồng, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",nhahang-ocdo.com,+84 90 953 93 86,32,4.1,"['https://lh5.googleusercontent.com/p/AF1QipN60THWybM9_wqaJotTIjXKAUsReMVU-6MQ23g4', 'https://lh5.googleusercontent.com/p/AF1QipPHM-LVJ6HqE7h63GDMw4vPouf1UIkDH86Vx5uw']"
554,Cơm Tấm Phúc Lộc Thọ,"743 745 Đ. Kha Vạn Cân, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",phuclocthofood.vn,+84 90 866 67 45,,,"['https://lh5.googleusercontent.com/p/AF1QipNOMk4NBwr90ctWy2oJVtERE-upaBwX5KkSZBPU', 'https://lh5.googleusercontent.com/p/AF1QipN60THWybM9_wqaJotTIjXKAUsReMVU-6MQ23g4']"
555,Wrap & Roll Vincom Thủ Đức,"Tầng 4 Vincom, 216 Đ. Võ Văn Ngân, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",wrap-roll.com,+84 28 3620 8022,,,"['https://lh5.googleusercontent.com/p/AF1QipMfQPGhz8yIJzg4OlyPbCVoLGx79ywztoaX5aEF', 'https://lh5.googleusercontent.com/p/AF1QipNOMk4NBwr90ctWy2oJVtERE-upaBwX5KkSZBPU']"
556,Nhà hàng Bên Sông,"35 Đ. 27, Khu Phố 5, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",nhahangbensong.vn,+84 91 109 50 00,,,"['https://lh5.googleusercontent.com/p/AF1QipN9uLnZUcEEl0a1qqiz6AMbXRrX2foLJrwbsVoj', 'https://lh5.googleusercontent.com/p/AF1QipMfQPGhz8yIJzg4OlyPbCVoLGx79ywztoaX5aEF']"
557,Quán Sao Biển - Ẩm Thực 3 Miền,"15 Bác Ái, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 93 706 89 99,184,3.9,"['https://lh5.googleusercontent.com/p/AF1QipO2ekLJOHrw0k2t_7D2cK47n-iwWg15XIxSMMDQ', 'https://lh5.googleusercontent.com/p/AF1QipN9uLnZUcEEl0a1qqiz6AMbXRrX2foLJrwbsVoj']"
558,Nhà Hàng Hải Sản Giang Ghẹ - Đặng Văn Bi - Thủ Đức,"40 Đặng Văn Bi, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",giangghe.com,+84 97 785 18 95,,,"['https://lh5.googleusercontent.com/p/AF1QipOisdeYgjcG-3io-U_pPKe2UxZlBnlav1EDBMSP', 'https://lh5.googleusercontent.com/p/AF1QipO2ekLJOHrw0k2t_7D2cK47n-iwWg15XIxSMMDQ']"
559,"Bò Tơ Nhân Phát - 86D Song Hành, P. An Phú, Tp. Thủ Đức (Quận 2 cũ)","cũ, 86D Song Hành, P. An Phú (quận 2, Thủ Đức, Thành phố Hồ Chí Minh 71106, Vietnam",botonhanphat.vn,+84 888 350 325,182,4.3,"['https://lh5.googleusercontent.com/p/AF1QipPL0v1MBfIECXo6hJDFFFTcYKK-4FaQSfLRGYzL', 'https://lh5.googleusercontent.com/p/AF1QipOisdeYgjcG-3io-U_pPKe2UxZlBnlav1EDBMSP']"
560,NHÀ HÀNG PHỐ BIỂN,"15 Hồng Đức, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 849 661 756,21,4.7,"['https://lh5.googleusercontent.com/p/AF1QipMhpNVgu9cJ5vvfL20lTiwmUYSGQzVPi7V3rEHL', 'https://lh5.googleusercontent.com/p/AF1QipPL0v1MBfIECXo6hJDFFFTcYKK-4FaQSfLRGYzL']"
561,NHÀ HÀNG PHỐ BIỂN,"15 Hồng Đức, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 849 661 756,21,4.7,"['https://lh5.googleusercontent.com/p/AF1QipMhpNVgu9cJ5vvfL20lTiwmUYSGQzVPi7V3rEHL', 'https://lh5.googleusercontent.com/p/AF1QipPL0v1MBfIECXo6hJDFFFTcYKK-4FaQSfLRGYzL']"
562,Kichi Kichi Vincom Thủ Đức,"204 Đ. Võ Văn Ngân, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",kichikichi.com,+84 28 7300 0308,,,"['https://lh5.googleusercontent.com/p/AF1QipPcqRVi8V767C3RzHUQxCErQKjhUWyE7SdQQA-y', 'https://lh5.googleusercontent.com/p/AF1QipMhpNVgu9cJ5vvfL20lTiwmUYSGQzVPi7V3rEHL']"
563,Lau Nuong NAMse,"44 Đường số 17, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 876 834 417,9,5.0,"['https://lh5.googleusercontent.com/p/AF1QipMI1R5_3UHQCLWkBFLYVHtGVSFTnu8544J7Aliu', 'https://lh5.googleusercontent.com/p/AF1QipPcqRVi8V767C3RzHUQxCErQKjhUWyE7SdQQA-y']"
564,Quán Bạn Tôi,"226/25 Đ. Số 8, Linh Xuân, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",quan-ban-toi.business.site,+84 90 858 80 99,260,4.2,"['https://lh5.googleusercontent.com/p/AF1QipPaz7fBNdvCeH2YGDjHPOXPLFbL4Le7LdpAa2fO', 'https://lh5.googleusercontent.com/p/AF1QipMI1R5_3UHQCLWkBFLYVHtGVSFTnu8544J7Aliu']"
565,HEO MẸT TP,"12 Đ. Đào Trinh Nhất, Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 94 568 53 79,3,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPdWgugSF8K6HM8RLLFgTe5ZolBbbyrAF1aVm2T', 'https://lh5.googleusercontent.com/p/AF1QipPaz7fBNdvCeH2YGDjHPOXPLFbL4Le7LdpAa2fO']"
566,Buffet Đại Dương CN2,"1088 Đ. Kha Vạn Cân, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",,+84 775 555 520,,,"['https://lh5.googleusercontent.com/p/AF1QipOFbVe5yFs8WRtWsTViJUgd9FmkqHR55Uoz922X', 'https://lh5.googleusercontent.com/p/AF1QipPdWgugSF8K6HM8RLLFgTe5ZolBbbyrAF1aVm2T']"
567,Hotpot Story,"216 Đ. Võ Văn Ngân, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",hotpotstory.vn,+84 28 3722 5299,,,"['https://lh5.googleusercontent.com/p/AF1QipNzzhIxzKX1-JxDCsocaoP96vfhvh6L9JfJx99X', 'https://lh5.googleusercontent.com/p/AF1QipOFbVe5yFs8WRtWsTViJUgd9FmkqHR55Uoz922X']"
568,TP Food Shop,"58/9/18 Đ. Số 9, Linh Tây, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 90 683 33 58,,,"['https://lh5.googleusercontent.com/p/AF1QipNzzhIxzKX1-JxDCsocaoP96vfhvh6L9JfJx99X', 'https://lh5.googleusercontent.com/p/AF1QipNeN-LEExLjlTInJP1eowpPOlQGB4GEJBaRU1c0']"
569,ChunhoNcare Văn Nhịn TP THỦ ĐỨC,"17 Đ. Số 176, Phước Long B, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 764 999 944,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNeN-LEExLjlTInJP1eowpPOlQGB4GEJBaRU1c0', 'https://lh5.googleusercontent.com/p/AF1QipPJyH1YfxJW2NYpKZp6VDlRowuwIY7Pude-sj2T']"
570,LastCall Rooftop & Kitchen,"Số 2Bis Công Trường Quốc Tế, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Vietnam",lastcall.vn,+84 829 999 185,133,4.3,"['https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt', 'https://lh5.googleusercontent.com/p/AF1QipOToWA-YWCmMcX8Gt5i9XkUkvstS-TiUqpFueUo']"
571,Nhà Hàng Tân Thái Dương,"Khu Dân Cư Trung Sơn, 68, Đường Số 9A, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 93 319 50 25,,,"['https://lh5.googleusercontent.com/p/AF1QipOToWA-YWCmMcX8Gt5i9XkUkvstS-TiUqpFueUo', 'https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt']"
572,Nhà Nướng,"15B Thiên Giang, KP1, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 97 256 18 14,23,4.6,"['https://lh5.googleusercontent.com/p/AF1QipOBLMhR0Q08ybm24PusdzJWuF2xEadITqbw6bw0', 'https://lh5.googleusercontent.com/p/AF1QipOToWA-YWCmMcX8Gt5i9XkUkvstS-TiUqpFueUo']"
573,Quán Ăn Sân Vườn G9,"G2/9, Tỉnh Lộ 10, Ấp 7, Xã Lê Minh Xuân, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Lê Minh Xuân, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 90 362 79 06,4,4.0,"['https://lh5.googleusercontent.com/p/AF1QipOBLMhR0Q08ybm24PusdzJWuF2xEadITqbw6bw0', 'https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt']"
574,Nhà Hàng Bảo Ngân,"88, Ấp 2, Xã An Phú Tây, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, An Phú Tây, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 784 338 477,2,3.5,"['https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt', 'https://lh5.googleusercontent.com/p/AF1QipOToWA-YWCmMcX8Gt5i9XkUkvstS-TiUqpFueUo']"
575,Quán Ốc Coca,"Khu Dân Cư Bình Hưng, 4, Đường 10, Xã Bình Hưng, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 93 240 62 38,10,4.5,"['https://lh5.googleusercontent.com/p/AF1QipM8hr3fh9UUfMm38aSFddaD9Qq_GPDhbW0sT4Zh', 'https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt']"
576,Nhà Hàng Khải Hoàn,"RH9P+H64, ĐH80, Bình Hưng Hoà B, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 90 394 87 46,2,4.0,"['https://lh5.googleusercontent.com/p/AF1QipM8hr3fh9UUfMm38aSFddaD9Qq_GPDhbW0sT4Zh', 'https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt']"
577,Quán Trung Kiên Bình Chánh,"E6/1E, Đường Liên Ấp 5-6, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Vĩnh Lộc A, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 97 441 84 79,9,4.8,"['https://lh5.googleusercontent.com/p/AF1QipPyT9Hdl-UxyZsSfKLFFiAM9JXEds5rCPddjN3c', 'https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt']"
578,Cửa Hàng Hải Sản Miền Tây,"A4/120, Quốc Lộ 50, Ấp 1, Xã Đa Phước, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Đa Phước, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 91 456 82 39,13,4.5,"['https://lh5.googleusercontent.com/p/AF1QipPyT9Hdl-UxyZsSfKLFFiAM9JXEds5rCPddjN3c', 'https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt']"
579,Quán Dê Tươi Tài Ký,"329A/13, Ấp 1, Xã An Phú Tây, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, An Phú Tây, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 91 850 12 42,15,4.0,"['https://lh5.googleusercontent.com/p/AF1QipNDu8cKnaQV5O-uGT5NmvcEjsLRrY1XdyQ8nbC-', 'https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt']"
580,Quán Ăn Ánh Nguyệt,"G16/10A, Trần Đại Nghĩa, Xã Tân Nhựt, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Tân Nhựt, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 28 3766 3368,1,4.0,"['https://lh5.googleusercontent.com/p/AF1QipPxNnNx7zObi5cb0iXJRJGVQuFZPIbg8WCvI2Im', 'https://lh5.googleusercontent.com/p/AF1QipNDu8cKnaQV5O-uGT5NmvcEjsLRrY1XdyQ8nbC-']"
581,SKY HOUSE,"MH88+5RC, ĐH10, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 384 244 222,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipP_jlDI5Qmc7teku3vSgXuqoRYlaJwlTXLQtxqO', 'https://lh5.googleusercontent.com/p/AF1QipPxNnNx7zObi5cb0iXJRJGVQuFZPIbg8WCvI2Im']"
582,Phở Vương,"PJ4W+83Q, Đường số 4, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,14,4.5,"['https://lh5.googleusercontent.com/p/AF1QipOm9n7W9Tt-mloKacXrgHD3e6G024FqVDL6j7KH', 'https://lh5.googleusercontent.com/p/AF1QipP_jlDI5Qmc7teku3vSgXuqoRYlaJwlTXLQtxqO']"
583,Thiên Kim Quán,"B15/34 Quốc Lộ 1A, Xã Bình Chánh, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",facebook.com,,,,"['https://lh5.googleusercontent.com/p/AF1QipOm9n7W9Tt-mloKacXrgHD3e6G024FqVDL6j7KH', 'https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt']"
584,Quán Nỗi Nhớ,"D3/45A, Đoàn Nguyễn Tuân, Xã Hưng Long, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Hưng Long, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 767 229 929,2,2.5,"['https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt', 'https://lh5.googleusercontent.com/p/AF1QipOToWA-YWCmMcX8Gt5i9XkUkvstS-TiUqpFueUo']"
585,Quán Cơm Cây Dừa B12/5,"B12/5, Trần Đại Nghĩa, Xã Tân Kiên, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Tân Kiên, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,16,4.6,"['https://lh5.googleusercontent.com/p/AF1QipPUP1LOwxSgDPxV8o24R_jm9UTNk4Zg1aNUpBs', 'https://lh5.googleusercontent.com/p/AF1QipPbOVOFfrttNsL4IWXdEhsugRsEx64irsgiJfQt']"
586,Quán Hương Đồng,"MMV8+4GH, Unnamed Road, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,18,3.9,"['https://lh5.googleusercontent.com/p/AF1QipNVy3Wqwk_4yKk3m1lQ-1dAnUOYYn5KRRCwJX7z', 'https://lh5.googleusercontent.com/p/AF1QipPUP1LOwxSgDPxV8o24R_jm9UTNk4Zg1aNUpBs']"
587,Hủ tiếu Kim Cương,"PJ2M+WQ8, ĐH7, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,20,4.0,"['https://lh5.googleusercontent.com/p/AF1QipOhsIP0WmfZadlw-BGwP1wpYZfmhk6-Iyg-7NtX', 'https://lh5.googleusercontent.com/p/AF1QipNVy3Wqwk_4yKk3m1lQ-1dAnUOYYn5KRRCwJX7z']"
588,Nhà Hàng Làng Ta,"1a Đ. Số 11, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 93 691 19 77,,,"['https://lh5.googleusercontent.com/p/AF1QipNfZTqxBVIoj14AS1cxUQCN2ZfReXa6kujM-jMH', 'https://lh5.googleusercontent.com/p/AF1QipOhsIP0WmfZadlw-BGwP1wpYZfmhk6-Iyg-7NtX']"
589,Bình Điền Quán,"32 Nguyễn Hữu Trí, TT. Tân Túc, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 91 812 37 67,26,4.0,"['https://lh5.googleusercontent.com/p/AF1QipN0HNYwemTJx8Asuf0pus-7nceEVahLYZaQmmN3', 'https://lh5.googleusercontent.com/p/AF1QipNfZTqxBVIoj14AS1cxUQCN2ZfReXa6kujM-jMH']"
590,Quán Cơm Gà Xối Mỡ Gà Con,"E9/253, Quốc Lộ 50, Xã Đa Phước, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Đa Phước, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 90 254 92 80,23,4.3,"['https://lh5.googleusercontent.com/p/AF1QipMuUzdB63wkrKIE9PwTbrieAJCRexKSrbiRaAGf', 'https://lh5.googleusercontent.com/p/AF1QipN0HNYwemTJx8Asuf0pus-7nceEVahLYZaQmmN3']"
