,name,address,website,phone_number,reviews_count,reviews_average,images
933,ĐQ Coffee,"306/1a Linh Trung, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",m.facebook.com,+84 98 525 24 39,17,4.5,"['https://lh5.googleusercontent.com/p/AF1QipMgbEaBV4G1mCFc77wG84gQq0kWVSSnahBngHEV', 'https://lh5.googleusercontent.com/p/AF1QipPveeQAO7f8HBeW4AuE2dvRGvT2FVODq1C1EP7q']"
934,Hi coffee,"TP, 2 đường 4C, Linh Xuân, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 708 968 636,1,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPxqlniVPid0aGKLEKu0SXVrA6YH8U5zQf5wPE_', 'https://lh5.googleusercontent.com/p/AF1QipMgbEaBV4G1mCFc77wG84gQq0kWVSSnahBngHEV']"
935,Cafe Việt Thắng,"207 Lê Văn Chí, Linh Trung, Tp. Thủ Đức, Thủ Đức, Thành phố Hồ Chí Minh 71300, Vietnam",cafevietthang.business.site,+84 879 193 399,2,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNl_gG60VIptDwd6KsFV_8tnSbkLrZb_Tn0D4B2', 'https://lh5.googleusercontent.com/p/AF1QipPxqlniVPid0aGKLEKu0SXVrA6YH8U5zQf5wPE_']"
936,Cafe Retro 22 đường 22 P.Linh Đông Tp Thủ Đức TPHCM,"21 Đường Số 22, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,,5,4.4,"['https://lh5.googleusercontent.com/p/AF1QipNy3-YSBHZz25IAEfuLJgF_knZaYakpkkmvY4DH', 'https://lh5.googleusercontent.com/p/AF1QipNl_gG60VIptDwd6KsFV_8tnSbkLrZb_Tn0D4B2']"
937,Cafe Thống Nhất 12A,"Tp, 12A Thống Nhất, Phước Long B, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 93 275 21 92,25,4.6,"['https://lh5.googleusercontent.com/p/AF1QipM0wdvlfxNQuu1DmPJ3m_OQO9g0ORNkxpbxt5C1', 'https://lh5.googleusercontent.com/p/AF1QipNy3-YSBHZz25IAEfuLJgF_knZaYakpkkmvY4DH']"
938,Passio Coffee,"78 Đặng Văn Bi, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 1900 9434,68,4.1,"['https://lh5.googleusercontent.com/p/AF1QipPXDzLY1ymbP5O-DQ3edEdZRYNDDwZ0MEMNZQDC', 'https://lh5.googleusercontent.com/p/AF1QipM0wdvlfxNQuu1DmPJ3m_OQO9g0ORNkxpbxt5C1']"
939,Chú Ba cafe,"TP, 34A Ngô Quyền, Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",facebook.com,,77,4.5,"['https://lh5.googleusercontent.com/p/AF1QipM2fL3i14w4fybQGDtQ0qtfE1yQodcEH0c5hZIa', 'https://lh5.googleusercontent.com/p/AF1QipPXDzLY1ymbP5O-DQ3edEdZRYNDDwZ0MEMNZQDC']"
940,Cà phê Sum,"13 Bác Ái, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",facebook.com,,27,4.4,"['https://lh5.googleusercontent.com/p/AF1QipPev9oRJ1Qf4lk9_QYSc4YGf17p-XZtoI8l_yYs', 'https://lh5.googleusercontent.com/p/AF1QipM2fL3i14w4fybQGDtQ0qtfE1yQodcEH0c5hZIa']"
941,Cafe Uyên 2,"TP, E19,Đường số 3,KDC, P, Kp 6, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 90 935 69 94,,,"['https://lh5.googleusercontent.com/p/AF1QipPMrvQ95xmbL9HJNKogolOEO1BGjjP2MFwe6QXG', 'https://lh5.googleusercontent.com/p/AF1QipPev9oRJ1Qf4lk9_QYSc4YGf17p-XZtoI8l_yYs']"
942,Passio Coffee,"Lô T2-4 đường D1, Khu CNC, P. Tân Phú, TP. Thủ Đức, Thủ Đức, Thành phố Hồ Chí Minh 70000, Vietnam",facebook.com,+84 1900 9434,2,1.0,"['https://lh5.googleusercontent.com/p/AF1QipPMrvQ95xmbL9HJNKogolOEO1BGjjP2MFwe6QXG', 'https://lh5.googleusercontent.com/p/AF1QipMgvNFHopmvmkiFyKTMltA27lGW1z5BooBQ0BM']"
943,Cô Quỳnh,"28 Bác Ái, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,,23,4.5,"['https://lh5.googleusercontent.com/p/AF1QipOP9HLhwqqaicDJGRb11CAeb_Oye3DK36ZVMlzG', 'https://lh5.googleusercontent.com/p/AF1QipMgvNFHopmvmkiFyKTMltA27lGW1z5BooBQ0BM']"
944,THỦ ĐỨC CAFE,"58A Đ. Linh Đông, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 93 103 76 79,36,4.4,"['https://lh5.googleusercontent.com/p/AF1QipN-bQQa1KSmyMFcg_eruN-Q9ePpmcR-AdmeBI_T', 'https://lh5.googleusercontent.com/p/AF1QipOP9HLhwqqaicDJGRb11CAeb_Oye3DK36ZVMlzG']"
945,"Sữa Chua Trân Châu Houjicha Quận 9, TP Thủ Đức","41 Đ. Số 385, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Vietnam",,+84 396 485 339,16,5.0,"['https://lh5.googleusercontent.com/p/AF1QipM12csygQVIwQHM3xHKmRrI_kMxiiUv9AGC5tOH', 'https://lh5.googleusercontent.com/p/AF1QipN-bQQa1KSmyMFcg_eruN-Q9ePpmcR-AdmeBI_T']"
946,Studio Coffee,"56 Đường D6, B, Tp Thủ Đức, Thủ Đức, Thành phố Hồ Chí Minh 720300, Vietnam",,+84 90 494 94 09,,,"['https://lh5.googleusercontent.com/p/AF1QipM12csygQVIwQHM3xHKmRrI_kMxiiUv9AGC5tOH', 'https://lh5.googleusercontent.com/p/AF1QipMgvNFHopmvmkiFyKTMltA27lGW1z5BooBQ0BM']"
947,IZY COFFEE,"92 Đ. Hoàng Diệu 2, Phường Linh Trung, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 90 971 12 78,137,3.9,"['https://lh5.googleusercontent.com/p/AF1QipObn-dHHiAbga5elThJw8ihPaNyF9ovt68jwvje', 'https://lh5.googleusercontent.com/p/AF1QipMgvNFHopmvmkiFyKTMltA27lGW1z5BooBQ0BM']"
948,Cafes Roses,"15 Đ. Số 20, Linh Chiểu, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipOvRId2bkKBAsD7DHeTeZoC1zmdJHWpCv3xhudb', 'https://lh5.googleusercontent.com/p/AF1QipObn-dHHiAbga5elThJw8ihPaNyF9ovt68jwvje']"
949,AROVI COFFEE & TEA,"22 Đường số 6, Thanh Niên Xung Phong, KDC, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",,+84 90 911 31 86,,,"['https://lh5.googleusercontent.com/p/AF1QipNT2zmNqPyfvcNCBppr4uCWzXM_vZUZIj1l1S8D', 'https://lh5.googleusercontent.com/p/AF1QipOvRId2bkKBAsD7DHeTeZoC1zmdJHWpCv3xhudb']"
950,Anh coffee roastery,"200 Pasteur, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Vietnam",anhcoffeeroastery.vn,+84 886 292 099,,,"['https://lh5.googleusercontent.com/p/AF1QipPiDqtb5gGG6C3GHTH-wEEXLXDkIndwjhxXbvdE', 'https://lh5.googleusercontent.com/p/AF1QipP0A3xGVMsuqUtoPTC8lsRSLn8YGR7Ve-9-btsQ']"
951,Cafe Võng wifi- Lắp đặt máy lạnh daikin nội địa Nhật Bản,"MJWX+97W, ĐH7, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 94 545 44 22,,,"['https://lh5.googleusercontent.com/p/AF1QipP0A3xGVMsuqUtoPTC8lsRSLn8YGR7Ve-9-btsQ', 'https://lh5.googleusercontent.com/p/AF1QipPiDqtb5gGG6C3GHTH-wEEXLXDkIndwjhxXbvdE']"
952,Cafe Lối Xưa,"27-29 đường 1B, Khu dân cư Trung Sơn, xã Bình Hưng, huyện Bình Chánh, Hồ Chí Minh, Thành phố Hồ Chí Minh 700000, Vietnam",cafe-loi-xua.business.site,+84 343 566 464,,,"['https://lh5.googleusercontent.com/p/AF1QipNwz4slxG1ybTm8p061IwxBx0VeUYH70ThmyhqA', 'https://lh5.googleusercontent.com/p/AF1QipP0A3xGVMsuqUtoPTC8lsRSLn8YGR7Ve-9-btsQ']"
953,Key coffee,"D5/1, ĐH80, Vĩnh Lộc B, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 96 753 55 56,35,4.5,"['https://lh5.googleusercontent.com/p/AF1QipM1evzcjqFeP44mLy4Nq3IudY4j7Fop63vja-xh', 'https://lh5.googleusercontent.com/p/AF1QipNwz4slxG1ybTm8p061IwxBx0VeUYH70ThmyhqA']"
954,NAVA TEA & COFFEE,"9 ĐH11, Tân Quý Tây, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 797 364 020,8,5.0,"['https://lh5.googleusercontent.com/p/AF1QipMQgvl9vZAYW1xuUKKIrann2f8PdJo-qq-fB1R-', 'https://lh5.googleusercontent.com/p/AF1QipM1evzcjqFeP44mLy4Nq3IudY4j7Fop63vja-xh']"
955,The Caffenia,"69 Đường Số 8, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",the-caffenia.business.site,+84 90 149 34 18,24,4.5,"['https://lh5.googleusercontent.com/p/AF1QipMP0BF2rKq3UDGsbGejWMA964U0zWrLHaYEBXR9', 'https://lh5.googleusercontent.com/p/AF1QipMQgvl9vZAYW1xuUKKIrann2f8PdJo-qq-fB1R-']"
956,Coffee LỘC VỪNG,"10/6c Đoàn Nguyễn Tuấn, Tân Quý Tây, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 93 827 14 72,43,4.4,"['https://lh5.googleusercontent.com/p/AF1QipOIMv31PrbIwmOjGC-lxwJeIgBzQZ89Zg5aTblc', 'https://lh5.googleusercontent.com/p/AF1QipMP0BF2rKq3UDGsbGejWMA964U0zWrLHaYEBXR9']"
957,V.Min’s Coffee,"KE F10/3, ĐH80, Vĩnh Lộc A, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",facebook.com,+84 396 992 997,4,5.0,"['https://lh5.googleusercontent.com/p/AF1QipNfV5WtSvK2c5lK1ga1J9BCyNRCTPMXCt3FDGeI', 'https://lh5.googleusercontent.com/p/AF1QipOIMv31PrbIwmOjGC-lxwJeIgBzQZ89Zg5aTblc']"
958,MiTown Coffee & Tea,"19 Ấp 2, Bình Chánh, Thành phố Hồ Chí Minh 700000, Vietnam",mitransfers.com,+84 90 723 45 49,22,4.5,"['https://lh5.googleusercontent.com/p/AF1QipMWwCN6BdNHMXneNX-qNd8BuEPBkmXjUOmW9C11', 'https://lh5.googleusercontent.com/p/AF1QipNfV5WtSvK2c5lK1ga1J9BCyNRCTPMXCt3FDGeI']"
959,Cafe 133,"MMJ2+P7M, QL50, Đa Phước, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,60,4.2,"['https://lh5.googleusercontent.com/p/AF1QipOS9XLwP-LaIhugeLpcZEztks5S27lIB6ZbfgVs', 'https://lh5.googleusercontent.com/p/AF1QipMWwCN6BdNHMXneNX-qNd8BuEPBkmXjUOmW9C11']"
960,Quán cafe sạch vối bình chánh,"2 Đoàn Nguyễn Tuấn, Tân Quý Tây, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 93 895 25 51,19,4.2,"['https://lh5.googleusercontent.com/p/AF1QipPv4eertLpEc7uQwRmfSKLFdR-RutNWSmr8LyoB', 'https://lh5.googleusercontent.com/p/AF1QipOS9XLwP-LaIhugeLpcZEztks5S27lIB6ZbfgVs']"
961,The Coffee House - Trung Sơn,"114 Đường số 9A, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",thecoffeehouse.com,+84 28 7108 7088,,,"['https://lh5.googleusercontent.com/p/AF1QipOdWCtGoTL0cnkBYIrNfUr8oELowKuqjDUoqD2r', 'https://lh5.googleusercontent.com/p/AF1QipPv4eertLpEc7uQwRmfSKLFdR-RutNWSmr8LyoB']"
962,Tea & Coffee My Way,"3 ĐT825, Lê Minh Xuân, Bình Chánh, Lê Minh Xuân Bình Chánh Hồ Chí Minh, Vietnam",,,125,4.5,"['https://lh5.googleusercontent.com/p/AF1QipOdWCtGoTL0cnkBYIrNfUr8oELowKuqjDUoqD2r', 'https://lh5.googleusercontent.com/p/AF1QipPv4eertLpEc7uQwRmfSKLFdR-RutNWSmr8LyoB']"
963,Cat Tuong Coffee Shop,"73, Đường 1, Xã Bình Hưng, Huyện Bình Chánh, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 90 797 20 00,19,3.8,"['https://lh5.googleusercontent.com/p/AF1QipNbJbVBtjUcVLnvREDvP01sfXBd8vRlWYCA6yfX', 'https://lh5.googleusercontent.com/p/AF1QipOdWCtGoTL0cnkBYIrNfUr8oELowKuqjDUoqD2r']"
964,The coffee shop 2,"H1.02, KHU DÂN CƯ 13B, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,12,3.8,"['https://lh5.googleusercontent.com/p/AF1QipP5NBxzVHLBTmTP7-GwxrnA-WpSLRHbvwnDF3Sw', 'https://lh5.googleusercontent.com/p/AF1QipNbJbVBtjUcVLnvREDvP01sfXBd8vRlWYCA6yfX']"
965,Cà phê Võ Nguyễn,"7 ĐH11, Tân Quý Tây, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 93 282 34 39,,,"['https://lh5.googleusercontent.com/p/AF1QipOe-D-3iCAfWNK8OxnvGDr3XbSyJxcUxWI0Zhzu', 'https://lh5.googleusercontent.com/p/AF1QipP5NBxzVHLBTmTP7-GwxrnA-WpSLRHbvwnDF3Sw']"
966,Xóm Trà Sữa,"D7/49, Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, Thành Phố Hồ Chí, Minh, Thành Phố Hồ Chí Minh, Hồ Chí Minh, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 93 748 43 21,,,"['https://lh5.googleusercontent.com/p/AF1QipMg6ccz_cjQSx6PYrIwEFNMYaLuxPi7OaeY73cP', 'https://lh5.googleusercontent.com/p/AF1QipOe-D-3iCAfWNK8OxnvGDr3XbSyJxcUxWI0Zhzu']"
967,Nga Nguyễn coffee - Trà Sữa SII,"2b29 Liên Ấp 1-2, Phạm Văn Hai, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 703 925 595,11,4.8,"['https://lh5.googleusercontent.com/p/AF1QipMg6ccz_cjQSx6PYrIwEFNMYaLuxPi7OaeY73cP', 'https://lh5.googleusercontent.com/p/AF1QipOkbp4ZchvVXmJBxffHhEHFIIT4CwQpGzQm3y7u']"
968,Coffee T'House 2,"6 Nguyễn Hữu Trí, TT. Tân Túc, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 93 371 74 49,52,4.1,"['https://lh5.googleusercontent.com/p/AF1QipNO78r5zbTNz7Ll8GAJJAc_MRIuoB6z_CXhh02j', 'https://lh5.googleusercontent.com/p/AF1QipOkbp4ZchvVXmJBxffHhEHFIIT4CwQpGzQm3y7u']"
969,Cà Phê Bảo Vy,"RH8M+RC5, ĐH80, Bình Hưng Hoà B, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,13,4.1,"['https://lh5.googleusercontent.com/p/AF1QipNQcjd3YWaVVqmgf-fzZoY79exQ6P-ItGGcnys_', 'https://lh5.googleusercontent.com/p/AF1QipNO78r5zbTNz7Ll8GAJJAc_MRIuoB6z_CXhh02j']"
970,Kalama Tea & coffee,"8 Trịnh Như Khuê, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 90 183 30 88,57,4.8,"['https://lh5.googleusercontent.com/p/AF1QipMmENvnQoZ08tXx7BNDyfarYdXMfvEMiCpGTOf9', 'https://lh5.googleusercontent.com/p/AF1QipNQcjd3YWaVVqmgf-fzZoY79exQ6P-ItGGcnys_']"
971,Kalama Tea & coffee,"8 Trịnh Như Khuê, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 90 183 30 88,57,4.8,"['https://lh5.googleusercontent.com/p/AF1QipMmENvnQoZ08tXx7BNDyfarYdXMfvEMiCpGTOf9', 'https://lh5.googleusercontent.com/p/AF1QipNQcjd3YWaVVqmgf-fzZoY79exQ6P-ItGGcnys_']"
972,Cà Phê 369,"MHCJ+G7F, Đường Tổ 9, Tân Quý Tây, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,11,4.1,"['https://lh5.googleusercontent.com/p/AF1QipOTrciIJKUcvt7Hz8xKL6vWEYeW-Oe7YeeIHDIn', 'https://lh5.googleusercontent.com/p/AF1QipMmENvnQoZ08tXx7BNDyfarYdXMfvEMiCpGTOf9']"
973,MTP Coffee & Lounge,"146 Đường số 1, Khu dân cư Trung Sơn, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 90 390 01 04,,,"['https://lh5.googleusercontent.com/p/AF1QipPBlxkxYHKQke-XojmaI7JFJU44yUWSoyrcARMC', 'https://lh5.googleusercontent.com/p/AF1QipOTrciIJKUcvt7Hz8xKL6vWEYeW-Oe7YeeIHDIn']"
974,Cafe Hello,"C12/26 Khu phố 3, TT. Tân Túc, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 866 606 161,,,"['https://lh5.googleusercontent.com/p/AF1QipM96nz-Hz29kWhiZggGdSv_X-yEyrm3_dE9Ndw', 'https://lh5.googleusercontent.com/p/AF1QipPBlxkxYHKQke-XojmaI7JFJU44yUWSoyrcARMC']"
975,Cà Phê Phố,"RH8J+CWM, ĐH80, Bình Hưng Hoà B, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,113,3.9,"['https://lh5.googleusercontent.com/p/AF1QipPq0-B40uVDVGQfavgrdj5geqXEZdU6PVEt-2Y', 'https://lh5.googleusercontent.com/p/AF1QipM96nz-Hz29kWhiZggGdSv_X-yEyrm3_dE9Ndw']"
976,Quán Cafe Giờ Thứ 9,"E2/29L, Liên Ấp 2-6, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Vĩnh Lộc A, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 93 302 10 48,1,1.0,"['https://lh5.googleusercontent.com/p/AF1QipPq0-B40uVDVGQfavgrdj5geqXEZdU6PVEt-2Y', 'https://lh5.googleusercontent.com/p/AF1QipOkbp4ZchvVXmJBxffHhEHFIIT4CwQpGzQm3y7u']"
977,LAM SON COFFEE,"121 QL50, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh 700000, Vietnam",facebook.com,+84 706 761 356,111,4.0,"['https://lh5.googleusercontent.com/p/AF1QipNwuh0R81GHuX4z4-R1vSHd_S5n-HZ1o3vSyjLf', 'https://lh5.googleusercontent.com/p/AF1QipOkbp4ZchvVXmJBxffHhEHFIIT4CwQpGzQm3y7u']"
978,Cà phê võng Ngân Vy,"B6/8 Đường Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh, Tân Kim, Cần Giuộc, Long An, Vietnam",,,6,4.2,"['https://lh5.googleusercontent.com/p/AF1QipNwuh0R81GHuX4z4-R1vSHd_S5n-HZ1o3vSyjLf', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
979,Coffee Bạn Thân 2,"D13/40, Quách Điêu, Xã Vĩnh Lộc A, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Vĩnh Lộc A, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 775 133 659,4,4.8,"['https://lh5.googleusercontent.com/p/AF1QipNCePsEEOvgIIbfnR1DSrjUXyrU8LMjlR2S-7eE', 'https://lh5.googleusercontent.com/p/AF1QipNwuh0R81GHuX4z4-R1vSHd_S5n-HZ1o3vSyjLf']"
980,Quán Cà Phê - Bi Da Số 1,"C2/8D, Ấp 3, Xã Tân Kiên, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, Tân Quý Tây, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 90 360 29 04,6,3.8,"['https://lh5.googleusercontent.com/p/AF1QipNCePsEEOvgIIbfnR1DSrjUXyrU8LMjlR2S-7eE', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
981,Quán Cafe Rain,"ĐH11, Quý Đức, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 93 348 26 49,35,4.2,"['https://lh5.googleusercontent.com/p/AF1QipMWHy3UqO1OWkG6v_NbTiUCkeRWQt4ZaB3ipfp7', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
982,Cafe Võng,"PHCR+HX4, Tân Kiên, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,8,4.9,"['https://lh5.googleusercontent.com/p/AF1QipOvTKSprhuz5JIl83d9tVhz1Bprb-ix57x_uco', 'https://lh5.googleusercontent.com/p/AF1QipMWHy3UqO1OWkG6v_NbTiUCkeRWQt4ZaB3ipfp7']"
983,Cà Phê MT,"MH9P+R4H, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,4,5.0,"['https://lh5.googleusercontent.com/p/AF1QipPBWqT4tf_hYQYiZYHz25F9xsjw1SzMBktsH2gy', 'https://lh5.googleusercontent.com/p/AF1QipOvTKSprhuz5JIl83d9tVhz1Bprb-ix57x_uco']"
984,Cà Phê Sân Vườn Cỏ Xanh,"Tổ 16, Ấp 6B, Xã Vĩnh Lộc A, Huyện Bình Chánh Đường Liên Ấp 26, Tổ 11 Quách Điêu, ấp 6B, Bình Chánh, Thành phố Hồ Chí Minh 600000, Vietnam",,+84 93 815 36 28,3,4.7,"['https://lh5.googleusercontent.com/p/AF1QipMD5A5Ggee8qj_vls-BFZp-s3aA8B-gcVTGJEp_', 'https://lh5.googleusercontent.com/p/AF1QipPBWqT4tf_hYQYiZYHz25F9xsjw1SzMBktsH2gy']"
985,Café Pink 79,"MMM2+PP6, QL50, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,1,3.0,"['https://lh5.googleusercontent.com/p/AF1QipMD5A5Ggee8qj_vls-BFZp-s3aA8B-gcVTGJEp_', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
986,Coffee Trúc Quỳnh,"C12/15 Đường Tân Túc, TT. Tân Túc, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipMTitsvrr6T23naQhQvpvnbVUV-m22qCIOfujhf', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
987,G9/41 Quán Cafe Cô Tư,"G9/41, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,5,4.8,"['https://lh5.googleusercontent.com/p/AF1QipM-EK8DEYxHRVI8qivj3kB1KYdY2iPcXvlLIqPv', 'https://lh5.googleusercontent.com/p/AF1QipMTitsvrr6T23naQhQvpvnbVUV-m22qCIOfujhf']"
988,Quán cafe sân vườn,"MHM6+4PC, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipP2VaACl7LkhH6l236ZRSFuILn65YzrMQR5EJCw', 'https://lh5.googleusercontent.com/p/AF1QipM-EK8DEYxHRVI8qivj3kB1KYdY2iPcXvlLIqPv']"
989,Ntigi Coffee,"1B23 Đ. Vĩnh Lộc, ấp 1, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 776 949 864,8,4.5,"['https://lh5.googleusercontent.com/p/AF1QipP2VaACl7LkhH6l236ZRSFuILn65YzrMQR5EJCw', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
990,Quán Cafe Pháp Cổ,"40 Đường số 14, KDC, Ấp 2, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipNfxbGvoAT9XlvSN2rkrwQADb1mcUycv2Ff7kb8', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
991,Cà Phê Hưng Thịnh,"MJ62+JHM, ĐH11, Tân Quý Tây, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 28 5429 2649,2,3.5,"['https://lh5.googleusercontent.com/p/AF1QipNfxbGvoAT9XlvSN2rkrwQADb1mcUycv2Ff7kb8', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
992,Your Coffee Vietnam,"Cột Điện 180P (Hội Quán Thanh Niên, ĐH11, Hưng Long, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE', 'https://lh5.googleusercontent.com/p/AF1QipOkbp4ZchvVXmJBxffHhEHFIIT4CwQpGzQm3y7u']"
993,Cafe Anh Khoi,"B4/2 QL1A, Tân Kiên, Bình Chánh, Vietnam",,,15,4.5,"['https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE', 'https://lh5.googleusercontent.com/p/AF1QipOkbp4ZchvVXmJBxffHhEHFIIT4CwQpGzQm3y7u']"
994,Coffeebean Sài Gòn,"PMHG+JP3, Ấp 4A, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",coffeebeansaigon.com,+84 94 895 16 83,4,5.0,"['https://lh5.googleusercontent.com/p/AF1QipM3-vL11JNdYnGSmQza_pf7KF__ii1Im0kc1d8t', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
995,Café Võng Ngọc Châu,"QGV7+4PM, An Hạ, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipM3-vL11JNdYnGSmQza_pf7KF__ii1Im0kc1d8t', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
996,Cafe Intresco Coffee,"48 Đường Số 1, Khu dân cư 6B Intresco, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",,+84 90 293 08 87,,,"['https://lh5.googleusercontent.com/p/AF1QipO9CtCYygP8aCiifxJNF19FGmaI_EYLA3RNljld', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
997,Cafe Võng Thủy Tiên,"B6/8 Đường Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh, Tân Kim, Cần Giuộc, Long An, Vietnam",,,,,"['https://lh5.googleusercontent.com/p/AF1QipOWNSmVvPlw9JiMVRUJdoxWE88KKoXLIK9xbPZ2', 'https://lh5.googleusercontent.com/p/AF1QipNPHK0kceE_Ubp00xjzjjhk5_HoHSsxzkQO_QqE']"
